state,date,cases,deaths,cases_new,deaths_new,state_postal,state_fips,population
Mississippi,2022-03-16,793201,12308,98,20,MS,28,2976149
Mississippi,2022-03-17,793278,12319,77,11,MS,28,2976149
Mississippi,2022-03-18,793390,12330,112,11,MS,28,2976149
Mississippi,2022-03-19,793390,12330,0,0,MS,28,2976149
Mississippi,2022-03-20,793390,12330,0,0,MS,28,2976149
Mississippi,2022-03-21,793635,12336,245,6,MS,28,2976149
Mississippi,2022-03-22,793741,12368,106,32,MS,28,2976149
Mississippi,2022-03-23,793870,12369,129,1,MS,28,2976149
Mississippi,2022-03-24,793960,12369,90,0,MS,28,2976149
Mississippi,2022-03-25,794093,12378,133,9,MS,28,2976149
Mississippi,2022-03-26,794093,12378,0,0,MS,28,2976149
Mississippi,2022-03-27,794093,12378,0,0,MS,28,2976149
Mississippi,2022-03-28,794225,12383,132,5,MS,28,2976149
Mississippi,2022-03-29,794292,12396,67,13,MS,28,2976149
Mississippi,2022-03-30,794427,12396,135,0,MS,28,2976149
Mississippi,2022-03-31,794558,12397,131,1,MS,28,2976149
Mississippi,2022-04-01,794721,12399,163,2,MS,28,2976149
Mississippi,2022-04-02,794721,12399,0,0,MS,28,2976149
Mississippi,2022-04-03,794721,12399,0,0,MS,28,2976149
Mississippi,2022-04-04,795164,12402,443,3,MS,28,2976149
Mississippi,2022-04-05,795298,12407,134,5,MS,28,2976149
Mississippi,2022-04-06,795408,12410,110,3,MS,28,2976149
Mississippi,2022-04-07,795613,12410,205,0,MS,28,2976149
Mississippi,2022-04-08,795824,12413,211,3,MS,28,2976149
Mississippi,2022-04-09,795824,12413,0,0,MS,28,2976149
Mississippi,2022-04-10,795824,12413,0,0,MS,28,2976149
Mississippi,2022-04-11,795824,12413,0,0,MS,28,2976149
Mississippi,2022-04-12,796023,12414,199,1,MS,28,2976149
Mississippi,2022-04-13,796139,12420,116,6,MS,28,2976149
Mississippi,2022-04-14,796262,12421,123,1,MS,28,2976149
Mississippi,2022-04-15,796348,12422,86,1,MS,28,2976149
Mississippi,2022-04-16,796348,12422,0,0,MS,28,2976149
Mississippi,2022-04-17,796348,12422,0,0,MS,28,2976149
Mississippi,2022-04-18,796496,12424,148,2,MS,28,2976149
Mississippi,2022-04-19,796546,12429,50,5,MS,28,2976149
Mississippi,2022-04-20,796645,12432,99,3,MS,28,2976149
Mississippi,2022-04-21,796740,12432,95,0,MS,28,2976149
Mississippi,2022-04-22,796840,12436,100,4,MS,28,2976149
Mississippi,2022-04-23,796840,12436,0,0,MS,28,2976149
Mississippi,2022-04-24,796840,12436,0,0,MS,28,2976149
Mississippi,2022-04-25,796840,12436,0,0,MS,28,2976149
Mississippi,2022-04-26,797161,12436,321,0,MS,28,2976149
Mississippi,2022-04-27,797249,12439,88,3,MS,28,2976149
Mississippi,2022-04-28,797413,12443,164,4,MS,28,2976149
Mississippi,2022-04-29,797575,12444,162,1,MS,28,2976149
Mississippi,2022-04-30,797575,12444,0,0,MS,28,2976149
Mississippi,2022-05-01,797575,12444,0,0,MS,28,2976149
Mississippi,2022-05-02,797922,12446,347,2,MS,28,2976149
Mississippi,2022-05-03,798065,12450,143,4,MS,28,2976149
Mississippi,2022-05-04,798283,12450,218,0,MS,28,2976149
Mississippi,2022-05-05,798467,12451,184,1,MS,28,2976149
Mississippi,2022-05-06,798721,12454,254,3,MS,28,2976149
Mississippi,2022-05-07,798721,12454,0,0,MS,28,2976149
Mississippi,2022-05-08,798721,12454,0,0,MS,28,2976149
Mississippi,2022-05-09,799608,12454,887,0,MS,28,2976149
Mississippi,2022-05-10,799875,12456,267,2,MS,28,2976149
Mississippi,2022-05-11,800241,12456,366,0,MS,28,2976149
Mississippi,2022-05-12,800826,12457,585,1,MS,28,2976149
Mississippi,2022-05-13,801527,12457,701,0,MS,28,2976149
Mississippi,2022-05-14,801527,12457,0,0,MS,28,2976149
Mississippi,2022-05-15,801527,12457,0,0,MS,28,2976149
Mississippi,2022-05-16,802482,12460,955,3,MS,28,2976149
Mississippi,2022-05-17,802794,12461,312,1,MS,28,2976149
Mississippi,2022-05-18,803311,12461,517,0,MS,28,2976149
Mississippi,2022-05-19,803763,12462,452,1,MS,28,2976149
Mississippi,2022-05-20,804123,12465,360,3,MS,28,2976149
Mississippi,2022-05-21,804123,12465,0,0,MS,28,2976149
Mississippi,2022-05-22,804123,12465,0,0,MS,28,2976149
Mississippi,2022-05-23,805040,12465,917,0,MS,28,2976149
Mississippi,2022-05-24,805295,12465,255,0,MS,28,2976149
Mississippi,2022-05-25,805800,12466,505,1,MS,28,2976149
Mississippi,2022-05-26,806305,12466,505,0,MS,28,2976149
Mississippi,2022-05-27,806838,12466,533,0,MS,28,2976149
Mississippi,2022-05-28,806838,12466,0,0,MS,28,2976149
Mississippi,2022-05-29,806838,12466,0,0,MS,28,2976149
Mississippi,2022-05-30,806838,12466,0,0,MS,28,2976149
Mississippi,2022-05-31,808338,12467,1500,1,MS,28,2976149
Mississippi,2022-06-01,808888,12470,550,3,MS,28,2976149
Mississippi,2022-06-02,809810,12470,922,0,MS,28,2976149
Mississippi,2022-06-03,810484,12470,674,0,MS,28,2976149
Mississippi,2022-06-04,810484,12470,0,0,MS,28,2976149
Mississippi,2022-06-05,810484,12470,0,0,MS,28,2976149
Mississippi,2022-06-06,811833,12471,1349,1,MS,28,2976149
Mississippi,2022-06-07,812502,12477,669,6,MS,28,2976149
Mississippi,2022-06-08,813350,12479,848,2,MS,28,2976149
Mississippi,2022-06-09,814154,12479,804,0,MS,28,2976149
Mississippi,2022-06-10,814979,12480,825,1,MS,28,2976149
Mississippi,2022-06-11,814979,12480,0,0,MS,28,2976149
Mississippi,2022-06-12,814979,12480,0,0,MS,28,2976149
Mississippi,2022-06-13,816572,12481,1593,1,MS,28,2976149
Mississippi,2022-06-14,817450,12489,878,8,MS,28,2976149
Mississippi,2022-06-15,818550,12489,1100,0,MS,28,2976149
Mississippi,2022-06-16,819503,12489,953,0,MS,28,2976149
Mississippi,2022-06-17,820659,12492,1156,3,MS,28,2976149
Mississippi,2022-06-18,820659,12492,0,0,MS,28,2976149
Mississippi,2022-06-19,820659,12492,0,0,MS,28,2976149
Mississippi,2022-06-20,820659,12492,0,0,MS,28,2976149
Mississippi,2022-06-21,824121,12495,3462,3,MS,28,2976149
Mississippi,2022-06-22,825440,12502,1319,7,MS,28,2976149
Mississippi,2022-06-23,827012,12505,1572,3,MS,28,2976149
Mississippi,2022-06-24,828389,12507,1377,2,MS,28,2976149
Mississippi,2022-06-25,828389,12507,0,0,MS,28,2976149
Mississippi,2022-06-26,828389,12507,0,0,MS,28,2976149
Mississippi,2022-06-27,831066,12512,2677,5,MS,28,2976149
Mississippi,2022-06-28,832212,12516,1146,4,MS,28,2976149
Mississippi,2022-06-29,832212,12516,0,0,MS,28,2976149
Mississippi,2022-06-30,835120,12525,2908,9,MS,28,2976149
Mississippi,2022-07-01,836757,12526,1637,1,MS,28,2976149
Mississippi,2022-07-02,836757,12526,0,0,MS,28,2976149
Mississippi,2022-07-03,836757,12526,0,0,MS,28,2976149
Mississippi,2022-07-04,836757,12526,0,0,MS,28,2976149
Mississippi,2022-07-05,839997,12527,3240,1,MS,28,2976149
Mississippi,2022-07-06,841347,12543,1350,16,MS,28,2976149
Mississippi,2022-07-07,843191,12543,1844,0,MS,28,2976149
Mississippi,2022-07-08,845205,12545,2014,2,MS,28,2976149
Mississippi,2022-07-09,845205,12545,0,0,MS,28,2976149
Mississippi,2022-07-10,845205,12545,0,0,MS,28,2976149
Mississippi,2022-07-11,848886,12546,3681,1,MS,28,2976149
Mississippi,2022-07-12,850618,12560,1732,14,MS,28,2976149
Mississippi,2022-07-13,852423,12560,1805,0,MS,28,2976149
Mississippi,2022-07-14,854450,12563,2027,3,MS,28,2976149
Mississippi,2022-07-15,856061,12568,1611,5,MS,28,2976149
Mississippi,2022-07-16,856061,12568,0,0,MS,28,2976149
Mississippi,2022-07-17,856061,12568,0,0,MS,28,2976149
Mississippi,2022-07-18,859352,12600,3291,32,MS,28,2976149
Mississippi,2022-07-19,860767,12576,1415,0,MS,28,2976149
Mississippi,2022-07-20,862528,12589,1761,13,MS,28,2976149
Mississippi,2022-07-21,864529,12589,2001,0,MS,28,2976149
Mississippi,2022-07-22,866040,12603,1511,14,MS,28,2976149
Mississippi,2022-07-23,866040,12603,0,0,MS,28,2976149
Mississippi,2022-07-24,866040,12603,0,0,MS,28,2976149
Mississippi,2022-07-25,869466,12604,3426,1,MS,28,2976149
Mississippi,2022-07-26,870560,12609,1094,5,MS,28,2976149
Mississippi,2022-07-27,872265,12629,1705,20,MS,28,2976149
Mississippi,2022-07-28,873857,12630,1592,1,MS,28,2976149
Mississippi,2022-07-29,875132,12648,1275,18,MS,28,2976149
Mississippi,2022-07-30,875132,12648,0,0,MS,28,2976149
Mississippi,2022-07-31,875132,12648,0,0,MS,28,2976149
Mississippi,2022-08-01,877784,12653,2652,5,MS,28,2976149
Mississippi,2022-08-02,879183,12665,1399,12,MS,28,2976149
Mississippi,2022-08-03,880758,12675,1575,10,MS,28,2976149
Mississippi,2022-08-04,882319,12678,1561,3,MS,28,2976149
Mississippi,2022-08-05,883465,12684,1146,6,MS,28,2976149
Mississippi,2022-08-06,883465,12684,0,0,MS,28,2976149
Mississippi,2022-08-07,883465,12684,0,0,MS,28,2976149
Mississippi,2022-08-08,886062,12695,2597,11,MS,28,2976149
Mississippi,2022-08-09,887134,12701,1072,6,MS,28,2976149
Mississippi,2022-08-10,889213,12714,2079,13,MS,28,2976149
Mississippi,2022-08-11,890784,12715,1571,1,MS,28,2976149
Mississippi,2022-08-12,892291,12720,1507,5,MS,28,2976149
Mississippi,2022-08-13,892291,12720,0,0,MS,28,2976149
Mississippi,2022-08-14,892291,12720,0,0,MS,28,2976149
Mississippi,2022-08-15,894772,12729,2481,9,MS,28,2976149
Mississippi,2022-08-16,896300,12733,1528,4,MS,28,2976149
Mississippi,2022-08-17,897715,12750,1415,17,MS,28,2976149
Mississippi,2022-08-18,899354,12751,1639,1,MS,28,2976149
Mississippi,2022-08-19,900888,12758,1534,7,MS,28,2976149
Mississippi,2022-08-20,900888,12758,0,0,MS,28,2976149
Mississippi,2022-08-21,900888,12758,0,0,MS,28,2976149
Mississippi,2022-08-22,900888,12758,0,0,MS,28,2976149
Mississippi,2022-08-23,904905,12766,4017,8,MS,28,2976149
Mississippi,2022-08-24,904905,12766,0,0,MS,28,2976149
Mississippi,2022-08-25,904905,12766,0,0,MS,28,2976149
Mississippi,2022-08-26,904905,12766,0,0,MS,28,2976149
Mississippi,2022-08-27,904905,12766,0,0,MS,28,2976149
Mississippi,2022-08-28,904905,12766,0,0,MS,28,2976149
Mississippi,2022-08-29,904905,12766,0,0,MS,28,2976149
Mississippi,2022-08-30,913049,12794,8144,28,MS,28,2976149
Missouri,2020-03-07,1,0,,,MO,29,6137428
Missouri,2020-03-08,1,0,0,0,MO,29,6137428
Missouri,2020-03-09,1,0,0,0,MO,29,6137428
Missouri,2020-03-10,1,0,0,0,MO,29,6137428
Missouri,2020-03-11,1,0,0,0,MO,29,6137428
Missouri,2020-03-12,2,0,1,0,MO,29,6137428
Missouri,2020-03-13,4,0,2,0,MO,29,6137428
Missouri,2020-03-14,5,0,1,0,MO,29,6137428
Missouri,2020-03-15,5,0,0,0,MO,29,6137428
Missouri,2020-03-16,9,0,4,0,MO,29,6137428
Missouri,2020-03-17,16,0,7,0,MO,29,6137428
Missouri,2020-03-18,21,1,5,1,MO,29,6137428
Missouri,2020-03-19,35,1,14,0,MO,29,6137428
Missouri,2020-03-20,73,3,38,2,MO,29,6137428
Missouri,2020-03-21,93,3,20,0,MO,29,6137428
Missouri,2020-03-22,130,3,37,0,MO,29,6137428
Missouri,2020-03-23,183,4,53,1,MO,29,6137428
Missouri,2020-03-24,255,5,72,1,MO,29,6137428
Missouri,2020-03-25,384,8,129,3,MO,29,6137428
Missouri,2020-03-26,508,8,124,0,MO,29,6137428
Missouri,2020-03-27,670,9,162,1,MO,29,6137428
Missouri,2020-03-28,837,11,167,2,MO,29,6137428
Missouri,2020-03-29,902,12,65,1,MO,29,6137428
Missouri,2020-03-30,1049,13,147,1,MO,29,6137428
Missouri,2020-03-31,1350,15,301,2,MO,29,6137428
Missouri,2020-04-01,1580,21,230,6,MO,29,6137428
Missouri,2020-04-02,1834,28,254,7,MO,29,6137428
Missouri,2020-04-03,2113,36,279,8,MO,29,6137428
Missouri,2020-04-04,2291,44,178,8,MO,29,6137428
Missouri,2020-04-05,2367,52,76,8,MO,29,6137428
Missouri,2020-04-06,2722,56,355,4,MO,29,6137428
Missouri,2020-04-07,3037,80,315,24,MO,29,6137428
Missouri,2020-04-08,3327,86,290,6,MO,29,6137428
Missouri,2020-04-09,3539,94,212,8,MO,29,6137428
Missouri,2020-04-10,3799,105,260,11,MO,29,6137428
Missouri,2020-04-11,4024,116,225,11,MO,29,6137428
Missouri,2020-04-12,4160,116,136,0,MO,29,6137428
Missouri,2020-04-13,4388,136,228,20,MO,29,6137428
Missouri,2020-04-14,4686,151,298,15,MO,29,6137428
Missouri,2020-04-15,4895,164,209,13,MO,29,6137428
Missouri,2020-04-16,5111,170,216,6,MO,29,6137428
Missouri,2020-04-17,5283,184,172,14,MO,29,6137428
Missouri,2020-04-18,5517,194,234,10,MO,29,6137428
Missouri,2020-04-19,5667,196,150,2,MO,29,6137428
Missouri,2020-04-20,5807,201,140,5,MO,29,6137428
Missouri,2020-04-21,5941,221,134,20,MO,29,6137428
Missouri,2020-04-22,6137,236,196,15,MO,29,6137428
Missouri,2020-04-23,6321,248,184,12,MO,29,6137428
Missouri,2020-04-24,6625,267,304,19,MO,29,6137428
Missouri,2020-04-25,6826,280,201,13,MO,29,6137428
Missouri,2020-04-26,6997,282,171,2,MO,29,6137428
Missouri,2020-04-27,7171,296,174,14,MO,29,6137428
Missouri,2020-04-28,7306,324,135,28,MO,29,6137428
Missouri,2020-04-29,7426,331,120,7,MO,29,6137428
Missouri,2020-04-30,7563,341,137,10,MO,29,6137428
Missouri,2020-05-01,7840,355,277,14,MO,29,6137428
Missouri,2020-05-02,8154,373,314,18,MO,29,6137428
Missouri,2020-05-03,8454,378,300,5,MO,29,6137428
Missouri,2020-05-04,8776,387,322,9,MO,29,6137428
Missouri,2020-05-05,8919,408,143,21,MO,29,6137428
Missouri,2020-05-06,9164,429,245,21,MO,29,6137428
Missouri,2020-05-07,9409,449,245,20,MO,29,6137428
Missouri,2020-05-08,9573,481,164,32,MO,29,6137428
Missouri,2020-05-09,9737,492,164,11,MO,29,6137428
Missouri,2020-05-10,9906,502,169,10,MO,29,6137428
Missouri,2020-05-11,10025,512,119,10,MO,29,6137428
Missouri,2020-05-12,10124,528,99,16,MO,29,6137428
Missouri,2020-05-13,10369,548,245,20,MO,29,6137428
Missouri,2020-05-14,10490,564,121,16,MO,29,6137428
Missouri,2020-05-15,10567,579,77,15,MO,29,6137428
Missouri,2020-05-16,10794,593,227,14,MO,29,6137428
Missouri,2020-05-17,11069,601,275,8,MO,29,6137428
Missouri,2020-05-18,11225,609,156,8,MO,29,6137428
Missouri,2020-05-19,11369,631,144,22,MO,29,6137428
Missouri,2020-05-20,11510,643,141,12,MO,29,6137428
Missouri,2020-05-21,11657,670,147,27,MO,29,6137428
Missouri,2020-05-22,11797,680,140,10,MO,29,6137428
Missouri,2020-05-23,11922,685,125,5,MO,29,6137428
Missouri,2020-05-24,12114,689,192,4,MO,29,6137428
Missouri,2020-05-25,12296,694,182,5,MO,29,6137428
Missouri,2020-05-26,12437,698,141,4,MO,29,6137428
Missouri,2020-05-27,12624,705,187,7,MO,29,6137428
Missouri,2020-05-28,12815,715,191,10,MO,29,6137428
Missouri,2020-05-29,12949,740,134,25,MO,29,6137428
Missouri,2020-05-30,13118,782,169,42,MO,29,6137428
Missouri,2020-05-31,13297,784,179,2,MO,29,6137428
Missouri,2020-06-01,13523,786,226,2,MO,29,6137428
Missouri,2020-06-02,13822,797,299,11,MO,29,6137428
Missouri,2020-06-03,14020,801,198,4,MO,29,6137428
Missouri,2020-06-04,14286,806,266,5,MO,29,6137428
Missouri,2020-06-05,14515,816,229,10,MO,29,6137428
Missouri,2020-06-06,14659,823,144,7,MO,29,6137428
Missouri,2020-06-07,14985,823,326,0,MO,29,6137428
Missouri,2020-06-08,15159,832,174,9,MO,29,6137428
Missouri,2020-06-09,15396,854,237,22,MO,29,6137428
Missouri,2020-06-10,15662,861,266,7,MO,29,6137428
Missouri,2020-06-11,15924,873,262,12,MO,29,6137428
Missouri,2020-06-12,16111,884,187,11,MO,29,6137428
Missouri,2020-06-13,16327,890,216,6,MO,29,6137428
Missouri,2020-06-14,16384,890,57,0,MO,29,6137428
Missouri,2020-06-15,16712,895,328,5,MO,29,6137428
Missouri,2020-06-16,16930,903,218,8,MO,29,6137428
Missouri,2020-06-17,17151,924,221,21,MO,29,6137428
Missouri,2020-06-18,17488,963,337,39,MO,29,6137428
Missouri,2020-06-19,17780,973,292,10,MO,29,6137428
Missouri,2020-06-20,18155,975,375,2,MO,29,6137428
Missouri,2020-06-21,18552,975,397,0,MO,29,6137428
Missouri,2020-06-22,18733,980,181,5,MO,29,6137428
Missouri,2020-06-23,19148,993,415,13,MO,29,6137428
Missouri,2020-06-24,19478,1001,330,8,MO,29,6137428
Missouri,2020-06-25,20076,1006,598,5,MO,29,6137428
Missouri,2020-06-26,20567,1019,491,13,MO,29,6137428
Missouri,2020-06-27,20909,1021,342,2,MO,29,6137428
Missouri,2020-06-28,21254,1023,345,2,MO,29,6137428
Missouri,2020-06-29,21748,1026,494,3,MO,29,6137428
Missouri,2020-06-30,22275,1037,527,11,MO,29,6137428
Missouri,2020-07-01,22595,1049,320,12,MO,29,6137428
Missouri,2020-07-02,23085,1056,490,7,MO,29,6137428
Missouri,2020-07-03,23620,1060,535,4,MO,29,6137428
Missouri,2020-07-04,24061,1062,441,2,MO,29,6137428
Missouri,2020-07-05,24334,1062,273,0,MO,29,6137428
Missouri,2020-07-06,24850,1068,516,6,MO,29,6137428
Missouri,2020-07-07,25566,1083,716,15,MO,29,6137428
Missouri,2020-07-08,26343,1089,777,6,MO,29,6137428
Missouri,2020-07-09,27301,1095,958,6,MO,29,6137428
Missouri,2020-07-10,28060,1107,759,12,MO,29,6137428
Missouri,2020-07-11,28649,1112,589,5,MO,29,6137428
Missouri,2020-07-12,29173,1113,524,1,MO,29,6137428
Missouri,2020-07-13,29781,1126,608,13,MO,29,6137428
Missouri,2020-07-14,30817,1136,1036,10,MO,29,6137428
Missouri,2020-07-15,31737,1141,920,5,MO,29,6137428
Missouri,2020-07-16,32596,1145,859,4,MO,29,6137428
Missouri,2020-07-17,33536,1151,940,6,MO,29,6137428
Missouri,2020-07-18,34363,1158,827,7,MO,29,6137428
Missouri,2020-07-19,35154,1158,791,0,MO,29,6137428
Missouri,2020-07-20,36044,1164,890,6,MO,29,6137428
Missouri,2020-07-21,37248,1175,1204,11,MO,29,6137428
Missouri,2020-07-22,38454,1196,1206,21,MO,29,6137428
Missouri,2020-07-23,39923,1212,1469,16,MO,29,6137428
Missouri,2020-07-24,41224,1221,1301,9,MO,29,6137428
Missouri,2020-07-25,42310,1224,1086,3,MO,29,6137428
Missouri,2020-07-26,43477,1231,1167,7,MO,29,6137428
Missouri,2020-07-27,44813,1245,1336,14,MO,29,6137428
Missouri,2020-07-28,46225,1263,1412,18,MO,29,6137428
Missouri,2020-07-29,47683,1269,1458,6,MO,29,6137428
Missouri,2020-07-30,49671,1288,1988,19,MO,29,6137428
Missouri,2020-07-31,51074,1305,1403,17,MO,29,6137428
Missouri,2020-08-01,52012,1311,938,6,MO,29,6137428
Missouri,2020-08-02,52577,1311,565,0,MO,29,6137428
Missouri,2020-08-03,53676,1316,1099,5,MO,29,6137428
Missouri,2020-08-04,54890,1330,1214,14,MO,29,6137428
Missouri,2020-08-05,55951,1337,1061,7,MO,29,6137428
Missouri,2020-08-06,57175,1349,1224,12,MO,29,6137428
Missouri,2020-08-07,58321,1374,1146,25,MO,29,6137428
Missouri,2020-08-08,58710,1381,389,7,MO,29,6137428
Missouri,2020-08-09,59895,1386,1185,5,MO,29,6137428
Missouri,2020-08-10,60882,1397,987,11,MO,29,6137428
Missouri,2020-08-11,61949,1402,1067,5,MO,29,6137428
Missouri,2020-08-12,63372,1408,1423,6,MO,29,6137428
Missouri,2020-08-13,64933,1417,1561,9,MO,29,6137428
Missouri,2020-08-14,66305,1425,1372,8,MO,29,6137428
Missouri,2020-08-15,67442,1431,1137,6,MO,29,6137428
Missouri,2020-08-16,68493,1436,1051,5,MO,29,6137428
Missouri,2020-08-17,69888,1468,1395,32,MO,29,6137428
Missouri,2020-08-18,70759,1477,871,9,MO,29,6137428
Missouri,2020-08-19,71802,1490,1043,13,MO,29,6137428
Missouri,2020-08-20,72912,1508,1110,18,MO,29,6137428
Missouri,2020-08-21,74221,1511,1309,3,MO,29,6137428
Missouri,2020-08-22,75468,1519,1247,8,MO,29,6137428
Missouri,2020-08-23,76339,1519,871,0,MO,29,6137428
Missouri,2020-08-24,77254,1533,915,14,MO,29,6137428
Missouri,2020-08-25,78246,1553,992,20,MO,29,6137428
Missouri,2020-08-26,79588,1566,1342,13,MO,29,6137428
Missouri,2020-08-27,80913,1583,1325,17,MO,29,6137428
Missouri,2020-08-28,82449,1599,1536,16,MO,29,6137428
Missouri,2020-08-29,83973,1613,1524,14,MO,29,6137428
Missouri,2020-08-30,85133,1615,1160,2,MO,29,6137428
Missouri,2020-08-31,86328,1623,1195,8,MO,29,6137428
Missouri,2020-09-01,87414,1651,1086,28,MO,29,6137428
Missouri,2020-09-02,88974,1669,1560,18,MO,29,6137428
Missouri,2020-09-03,90392,1680,1418,11,MO,29,6137428
Missouri,2020-09-04,91994,1698,1602,18,MO,29,6137428
Missouri,2020-09-05,93713,1728,1719,30,MO,29,6137428
Missouri,2020-09-06,94923,1739,1210,11,MO,29,6137428
Missouri,2020-09-07,95795,1739,872,0,MO,29,6137428
Missouri,2020-09-08,97044,1746,1249,7,MO,29,6137428
Missouri,2020-09-09,98446,1755,1402,9,MO,29,6137428
Missouri,2020-09-10,99677,1773,1231,18,MO,29,6137428
Missouri,2020-09-11,101285,1784,1608,11,MO,29,6137428
Missouri,2020-09-12,103085,1802,1800,18,MO,29,6137428
Missouri,2020-09-13,104603,1812,1518,10,MO,29,6137428
Missouri,2020-09-14,106057,1812,1454,0,MO,29,6137428
Missouri,2020-09-15,107687,1830,1630,18,MO,29,6137428
Missouri,2020-09-16,108997,1844,1310,14,MO,29,6137428
Missouri,2020-09-17,110554,1864,1557,20,MO,29,6137428
Missouri,2020-09-18,112547,1892,1993,28,MO,29,6137428
Missouri,2020-09-19,113794,1905,1247,13,MO,29,6137428
Missouri,2020-09-20,115000,1896,1206,0,MO,29,6137428
Missouri,2020-09-21,116814,1936,1814,40,MO,29,6137428
Missouri,2020-09-22,118574,1974,1760,38,MO,29,6137428
Missouri,2020-09-23,120124,2035,1550,61,MO,29,6137428
Missouri,2020-09-24,121485,2055,1361,20,MO,29,6137428
Missouri,2020-09-25,123544,2075,2059,20,MO,29,6137428
Missouri,2020-09-26,124939,2118,1395,43,MO,29,6137428
Missouri,2020-09-27,126115,2117,1176,0,MO,29,6137428
Missouri,2020-09-28,127894,2132,1779,15,MO,29,6137428
Missouri,2020-09-29,128816,2148,922,16,MO,29,6137428
Missouri,2020-09-30,130065,2157,1249,9,MO,29,6137428
Missouri,2020-10-01,131778,2184,1713,27,MO,29,6137428
Missouri,2020-10-02,133725,2207,1947,23,MO,29,6137428
Missouri,2020-10-03,134826,2220,1101,13,MO,29,6137428
Missouri,2020-10-04,135691,2220,865,0,MO,29,6137428
Missouri,2020-10-05,137297,2229,1606,9,MO,29,6137428
Missouri,2020-10-06,139172,2258,1875,29,MO,29,6137428
Missouri,2020-10-07,141262,2334,2090,76,MO,29,6137428
Missouri,2020-10-08,142732,2360,1470,26,MO,29,6137428
Missouri,2020-10-09,145034,2463,2302,103,MO,29,6137428
Missouri,2020-10-10,148199,2483,3165,20,MO,29,6137428
Missouri,2020-10-11,148481,2483,282,0,MO,29,6137428
Missouri,2020-10-12,149460,2484,979,1,MO,29,6137428
Missouri,2020-10-13,150496,2495,1036,11,MO,29,6137428
Missouri,2020-10-14,154213,2598,3717,103,MO,29,6137428
Missouri,2020-10-15,156142,2531,1929,0,MO,29,6137428
Missouri,2020-10-16,158764,2550,2622,19,MO,29,6137428
Missouri,2020-10-17,160654,2645,1890,95,MO,29,6137428
Missouri,2020-10-18,162156,2648,1502,3,MO,29,6137428
Missouri,2020-10-19,164249,2660,2093,12,MO,29,6137428
Missouri,2020-10-20,164891,2668,642,8,MO,29,6137428
Missouri,2020-10-21,167435,2716,2544,48,MO,29,6137428
Missouri,2020-10-22,169311,2734,1876,18,MO,29,6137428
Missouri,2020-10-23,171871,2764,2560,30,MO,29,6137428
Missouri,2020-10-24,173746,2854,1875,90,MO,29,6137428
Missouri,2020-10-25,175243,2857,1497,3,MO,29,6137428
Missouri,2020-10-26,177733,2869,2490,12,MO,29,6137428
Missouri,2020-10-27,179457,2912,1724,43,MO,29,6137428
Missouri,2020-10-28,181877,2940,2420,28,MO,29,6137428
Missouri,2020-10-29,184847,2978,2970,38,MO,29,6137428
Missouri,2020-10-30,187830,3014,2983,36,MO,29,6137428
Missouri,2020-10-31,189925,3090,2095,76,MO,29,6137428
Missouri,2020-11-01,192141,3091,2216,1,MO,29,6137428
Missouri,2020-11-02,195938,3101,3797,10,MO,29,6137428
Missouri,2020-11-03,198312,3136,2374,35,MO,29,6137428
Missouri,2020-11-04,201515,3166,3203,30,MO,29,6137428
Missouri,2020-11-05,205036,3197,3521,31,MO,29,6137428
Missouri,2020-11-06,210054,3217,5018,20,MO,29,6137428
Missouri,2020-11-07,213645,3235,3591,18,MO,29,6137428
Missouri,2020-11-08,216654,3238,3009,3,MO,29,6137428
Missouri,2020-11-09,221874,3241,5220,3,MO,29,6137428
Missouri,2020-11-10,226372,3375,4498,134,MO,29,6137428
Missouri,2020-11-11,230003,3411,3631,36,MO,29,6137428
Missouri,2020-11-12,235341,3441,5338,30,MO,29,6137428
Missouri,2020-11-13,241236,3452,5895,11,MO,29,6137428
Missouri,2020-11-14,248400,3463,7164,11,MO,29,6137428
Missouri,2020-11-15,249608,3463,1208,0,MO,29,6137428
Missouri,2020-11-16,255942,3485,6334,22,MO,29,6137428
Missouri,2020-11-17,261105,3552,5163,67,MO,29,6137428
Missouri,2020-11-18,266079,3591,4974,39,MO,29,6137428
Missouri,2020-11-19,270387,3618,4308,27,MO,29,6137428
Missouri,2020-11-20,275917,3675,5530,57,MO,29,6137428
Missouri,2020-11-21,279987,3684,4070,9,MO,29,6137428
Missouri,2020-11-22,283756,3688,3769,4,MO,29,6137428
Missouri,2020-11-23,288308,3697,4552,9,MO,29,6137428
Missouri,2020-11-24,292786,3869,4478,172,MO,29,6137428
Missouri,2020-11-25,297374,3908,4588,39,MO,29,6137428
Missouri,2020-11-26,300825,3932,3451,24,MO,29,6137428
Missouri,2020-11-27,304234,3943,3409,11,MO,29,6137428
Missouri,2020-11-28,306526,3950,2292,7,MO,29,6137428
Missouri,2020-11-29,309420,3956,2894,6,MO,29,6137428
Missouri,2020-11-30,314981,3981,5561,25,MO,29,6137428
Missouri,2020-12-01,317903,4130,2922,149,MO,29,6137428
Missouri,2020-12-02,321411,4185,3508,55,MO,29,6137428
Missouri,2020-12-03,325519,4274,4108,89,MO,29,6137428
Missouri,2020-12-04,330445,4375,4926,101,MO,29,6137428
Missouri,2020-12-05,334637,4412,4192,37,MO,29,6137428
Missouri,2020-12-06,337927,4420,3290,8,MO,29,6137428
