state,date,cases,deaths,cases_new,deaths_new,state_postal,state_fips,population
Minnesota,2021-08-20,633649,7853,1698,10,MN,27,5639632
Minnesota,2021-08-21,633649,7853,0,0,MN,27,5639632
Minnesota,2021-08-22,633649,7853,0,0,MN,27,5639632
Minnesota,2021-08-23,635315,7860,1666,7,MN,27,5639632
Minnesota,2021-08-24,639152,7868,3837,8,MN,27,5639632
Minnesota,2021-08-25,640552,7875,1400,7,MN,27,5639632
Minnesota,2021-08-26,642381,7886,1829,11,MN,27,5639632
Minnesota,2021-08-27,644283,7892,1902,6,MN,27,5639632
Minnesota,2021-08-28,644283,7892,0,0,MN,27,5639632
Minnesota,2021-08-29,644283,7892,0,0,MN,27,5639632
Minnesota,2021-08-30,646187,7898,1904,6,MN,27,5639632
Minnesota,2021-08-31,650057,7904,3870,6,MN,27,5639632
Minnesota,2021-09-01,651481,7910,1424,6,MN,27,5639632
Minnesota,2021-09-02,653381,7932,1900,22,MN,27,5639632
Minnesota,2021-09-03,655511,7937,2130,5,MN,27,5639632
Minnesota,2021-09-04,655511,7937,0,0,MN,27,5639632
Minnesota,2021-09-05,655511,7937,0,0,MN,27,5639632
Minnesota,2021-09-06,655511,7937,0,0,MN,27,5639632
Minnesota,2021-09-07,657585,7949,2074,12,MN,27,5639632
Minnesota,2021-09-08,663341,7958,5756,9,MN,27,5639632
Minnesota,2021-09-09,664552,7967,1211,9,MN,27,5639632
Minnesota,2021-09-10,666589,7985,2037,18,MN,27,5639632
Minnesota,2021-09-11,666589,7985,0,0,MN,27,5639632
Minnesota,2021-09-12,666589,7985,0,0,MN,27,5639632
Minnesota,2021-09-13,669269,7996,2680,11,MN,27,5639632
Minnesota,2021-09-14,673867,8008,4598,12,MN,27,5639632
Minnesota,2021-09-15,676598,8049,2731,41,MN,27,5639632
Minnesota,2021-09-16,679071,8063,2473,14,MN,27,5639632
Minnesota,2021-09-17,681706,8076,2635,13,MN,27,5639632
Minnesota,2021-09-18,681706,8076,0,0,MN,27,5639632
Minnesota,2021-09-19,681706,8076,0,0,MN,27,5639632
Minnesota,2021-09-20,684163,8086,2457,10,MN,27,5639632
Minnesota,2021-09-21,690484,8104,6321,18,MN,27,5639632
Minnesota,2021-09-22,692122,8118,1638,14,MN,27,5639632
Minnesota,2021-09-23,694413,8142,2291,24,MN,27,5639632
Minnesota,2021-09-24,697275,8169,2862,27,MN,27,5639632
Minnesota,2021-09-25,697275,8169,0,0,MN,27,5639632
Minnesota,2021-09-26,697275,8169,0,0,MN,27,5639632
Minnesota,2021-09-27,700059,8191,2784,22,MN,27,5639632
Minnesota,2021-09-28,706261,8212,6202,21,MN,27,5639632
Minnesota,2021-09-29,708323,8243,2062,31,MN,27,5639632
Minnesota,2021-09-30,711197,8256,2874,13,MN,27,5639632
Minnesota,2021-10-01,714893,8273,3696,17,MN,27,5639632
Minnesota,2021-10-02,714893,8273,0,0,MN,27,5639632
Minnesota,2021-10-03,714893,8273,0,0,MN,27,5639632
Minnesota,2021-10-04,718430,8294,3537,21,MN,27,5639632
Minnesota,2021-10-05,725564,8316,7134,22,MN,27,5639632
Minnesota,2021-10-06,729447,8356,3883,40,MN,27,5639632
Minnesota,2021-10-07,732114,8388,2667,32,MN,27,5639632
Minnesota,2021-10-08,735759,8408,3645,20,MN,27,5639632
Minnesota,2021-10-09,735759,8408,0,0,MN,27,5639632
Minnesota,2021-10-10,735759,8408,0,0,MN,27,5639632
Minnesota,2021-10-11,738956,8433,3197,25,MN,27,5639632
Minnesota,2021-10-12,746892,8454,7936,21,MN,27,5639632
Minnesota,2021-10-13,749268,8478,2376,24,MN,27,5639632
Minnesota,2021-10-14,752184,8503,2916,25,MN,27,5639632
Minnesota,2021-10-15,755525,8531,3341,28,MN,27,5639632
Minnesota,2021-10-16,755525,8531,0,0,MN,27,5639632
Minnesota,2021-10-17,755525,8531,0,0,MN,27,5639632
Minnesota,2021-10-18,758376,8560,2851,29,MN,27,5639632
Minnesota,2021-10-19,764039,8581,5663,21,MN,27,5639632
Minnesota,2021-10-20,765885,8613,1846,32,MN,27,5639632
Minnesota,2021-10-21,768236,8639,2351,26,MN,27,5639632
Minnesota,2021-10-22,770370,8661,2134,22,MN,27,5639632
Minnesota,2021-10-23,770370,8661,0,0,MN,27,5639632
Minnesota,2021-10-24,770370,8661,0,0,MN,27,5639632
Minnesota,2021-10-25,773351,8683,2981,22,MN,27,5639632
Minnesota,2021-10-26,779873,8705,6522,22,MN,27,5639632
Minnesota,2021-10-27,781672,8736,1799,31,MN,27,5639632
Minnesota,2021-10-28,784357,8777,2685,41,MN,27,5639632
Minnesota,2021-10-29,787674,8793,3317,16,MN,27,5639632
Minnesota,2021-10-30,787674,8793,0,0,MN,27,5639632
Minnesota,2021-10-31,787674,8793,0,0,MN,27,5639632
Minnesota,2021-11-01,798108,8818,10434,25,MN,27,5639632
Minnesota,2021-11-02,805139,8842,7031,24,MN,27,5639632
Minnesota,2021-11-03,808080,8885,2941,43,MN,27,5639632
Minnesota,2021-11-04,811778,8917,3698,32,MN,27,5639632
Minnesota,2021-11-05,815132,8952,3354,35,MN,27,5639632
Minnesota,2021-11-06,815132,8952,0,0,MN,27,5639632
Minnesota,2021-11-07,815132,8952,0,0,MN,27,5639632
Minnesota,2021-11-08,819363,8986,4231,34,MN,27,5639632
Minnesota,2021-11-09,826528,9006,7165,20,MN,27,5639632
Minnesota,2021-11-10,831793,9049,5265,43,MN,27,5639632
Minnesota,2021-11-11,836911,9092,5118,43,MN,27,5639632
Minnesota,2021-11-12,841749,9120,4838,28,MN,27,5639632
Minnesota,2021-11-13,841749,9120,0,0,MN,27,5639632
Minnesota,2021-11-14,841749,9120,0,0,MN,27,5639632
Minnesota,2021-11-15,847011,9120,5262,0,MN,27,5639632
Minnesota,2021-11-16,857915,9171,10904,51,MN,27,5639632
Minnesota,2021-11-17,861359,9217,3444,46,MN,27,5639632
Minnesota,2021-11-18,866179,9249,4820,32,MN,27,5639632
Minnesota,2021-11-19,871327,9279,5148,30,MN,27,5639632
Minnesota,2021-11-20,871327,9279,0,0,MN,27,5639632
Minnesota,2021-11-21,871327,9279,0,0,MN,27,5639632
Minnesota,2021-11-22,876041,9316,4714,37,MN,27,5639632
Minnesota,2021-11-23,887492,9353,11451,37,MN,27,5639632
Minnesota,2021-11-24,891223,9406,3731,53,MN,27,5639632
Minnesota,2021-11-25,891223,9406,0,0,MN,27,5639632
Minnesota,2021-11-26,895353,9462,4130,56,MN,27,5639632
Minnesota,2021-11-27,895353,9462,0,0,MN,27,5639632
Minnesota,2021-11-28,895353,9462,0,0,MN,27,5639632
Minnesota,2021-11-29,899863,9506,4510,44,MN,27,5639632
Minnesota,2021-11-30,912494,9506,12631,0,MN,27,5639632
Minnesota,2021-12-01,916066,9606,3572,100,MN,27,5639632
Minnesota,2021-12-02,921373,9678,5307,72,MN,27,5639632
Minnesota,2021-12-03,927055,9740,5682,62,MN,27,5639632
Minnesota,2021-12-04,927055,9740,0,0,MN,27,5639632
Minnesota,2021-12-05,927055,9740,0,0,MN,27,5639632
Minnesota,2021-12-06,933149,9778,6094,38,MN,27,5639632
Minnesota,2021-12-07,945569,9823,12420,45,MN,27,5639632
Minnesota,2021-12-08,948614,9898,3045,75,MN,27,5639632
Minnesota,2021-12-09,952356,9938,3742,40,MN,27,5639632
Minnesota,2021-12-10,956903,9996,4547,58,MN,27,5639632
Minnesota,2021-12-11,956903,9996,0,0,MN,27,5639632
Minnesota,2021-12-12,956903,9996,0,0,MN,27,5639632
Minnesota,2021-12-13,960549,10042,3646,46,MN,27,5639632
Minnesota,2021-12-14,969574,10088,9025,46,MN,27,5639632
Minnesota,2021-12-15,971791,10142,2217,54,MN,27,5639632
Minnesota,2021-12-16,975571,10181,3780,39,MN,27,5639632
Minnesota,2021-12-17,979407,10235,3836,54,MN,27,5639632
Minnesota,2021-12-18,979407,10235,0,0,MN,27,5639632
Minnesota,2021-12-19,979407,10235,0,0,MN,27,5639632
Minnesota,2021-12-20,982788,10280,3381,45,MN,27,5639632
Minnesota,2021-12-21,990171,10321,7383,41,MN,27,5639632
Minnesota,2021-12-22,992975,10378,2804,57,MN,27,5639632
Minnesota,2021-12-23,996358,10440,3383,62,MN,27,5639632
Minnesota,2021-12-24,996358,10440,0,0,MN,27,5639632
Minnesota,2021-12-25,996358,10440,0,0,MN,27,5639632
Minnesota,2021-12-26,996358,10440,0,0,MN,27,5639632
Minnesota,2021-12-27,1000495,10493,4137,53,MN,27,5639632
Minnesota,2021-12-28,1010359,10533,9864,40,MN,27,5639632
Minnesota,2021-12-29,1015569,10602,5210,69,MN,27,5639632
Minnesota,2021-12-30,1022352,10656,6783,54,MN,27,5639632
Minnesota,2021-12-31,1022352,10656,0,0,MN,27,5639632
Minnesota,2022-01-01,1022352,10656,0,0,MN,27,5639632
Minnesota,2022-01-02,1022352,10656,0,0,MN,27,5639632
Minnesota,2022-01-03,1029126,10704,6774,48,MN,27,5639632
Minnesota,2022-01-04,1045310,10740,16184,36,MN,27,5639632
Minnesota,2022-01-05,1049450,10811,4140,71,MN,27,5639632
Minnesota,2022-01-06,1056376,10873,6926,62,MN,27,5639632
Minnesota,2022-01-07,1064205,10906,7829,33,MN,27,5639632
Minnesota,2022-01-08,1064205,10906,0,0,MN,27,5639632
Minnesota,2022-01-09,1064205,10906,0,0,MN,27,5639632
Minnesota,2022-01-10,1075168,10950,10963,44,MN,27,5639632
Minnesota,2022-01-11,1104634,10978,29466,28,MN,27,5639632
Minnesota,2022-01-12,1115338,11027,10704,49,MN,27,5639632
Minnesota,2022-01-13,1126837,11079,11499,52,MN,27,5639632
Minnesota,2022-01-14,1138386,11111,11549,32,MN,27,5639632
Minnesota,2022-01-15,1138386,11111,0,0,MN,27,5639632
Minnesota,2022-01-16,1138386,11111,0,0,MN,27,5639632
Minnesota,2022-01-17,1138386,11111,0,0,MN,27,5639632
Minnesota,2022-01-18,1149028,11140,10642,29,MN,27,5639632
Minnesota,2022-01-19,1193644,11177,44616,37,MN,27,5639632
Minnesota,2022-01-20,1205069,11255,11425,78,MN,27,5639632
Minnesota,2022-01-21,1216874,11291,11805,36,MN,27,5639632
Minnesota,2022-01-22,1216874,11291,0,0,MN,27,5639632
Minnesota,2022-01-23,1216874,11291,0,0,MN,27,5639632
Minnesota,2022-01-24,1229584,11333,12710,42,MN,27,5639632
Minnesota,2022-01-25,1265075,11370,35491,37,MN,27,5639632
Minnesota,2022-01-26,1280640,11422,15565,52,MN,27,5639632
Minnesota,2022-01-27,1295267,11489,14627,67,MN,27,5639632
Minnesota,2022-01-28,1309815,11532,14548,43,MN,27,5639632
Minnesota,2022-01-29,1309815,11532,0,0,MN,27,5639632
Minnesota,2022-01-30,1309815,11532,0,0,MN,27,5639632
Minnesota,2022-01-31,1321903,11561,12088,29,MN,27,5639632
Minnesota,2022-02-01,1343240,11607,21337,46,MN,27,5639632
Minnesota,2022-02-02,1347150,11666,3910,59,MN,27,5639632
Minnesota,2022-02-03,1352598,11711,5448,45,MN,27,5639632
Minnesota,2022-02-04,1359208,11749,6610,38,MN,27,5639632
Minnesota,2022-02-05,1359208,11749,0,0,MN,27,5639632
Minnesota,2022-02-06,1359208,11749,0,0,MN,27,5639632
Minnesota,2022-02-07,1365034,11784,5826,35,MN,27,5639632
Minnesota,2022-02-08,1375429,11832,10395,48,MN,27,5639632
Minnesota,2022-02-09,1379252,11872,3823,40,MN,27,5639632
Minnesota,2022-02-10,1383715,11921,4463,49,MN,27,5639632
Minnesota,2022-02-11,1388561,11957,4846,36,MN,27,5639632
Minnesota,2022-02-12,1388561,11957,0,0,MN,27,5639632
Minnesota,2022-02-13,1388561,11957,0,0,MN,27,5639632
Minnesota,2022-02-14,1392891,11990,4330,33,MN,27,5639632
Minnesota,2022-02-15,1399324,12022,6433,32,MN,27,5639632
Minnesota,2022-02-16,1400784,12063,1460,41,MN,27,5639632
Minnesota,2022-02-17,1402609,12100,1825,37,MN,27,5639632
Minnesota,2022-02-18,1404832,12131,2223,31,MN,27,5639632
Minnesota,2022-02-19,1404832,12131,0,0,MN,27,5639632
Minnesota,2022-02-20,1404832,12131,0,0,MN,27,5639632
Minnesota,2022-02-21,1404832,12131,0,0,MN,27,5639632
Minnesota,2022-02-22,1406824,12163,1992,32,MN,27,5639632
Minnesota,2022-02-23,1410753,12189,3929,26,MN,27,5639632
Minnesota,2022-02-24,1411773,12246,1020,57,MN,27,5639632
Minnesota,2022-02-25,1412677,12261,904,15,MN,27,5639632
Minnesota,2022-02-26,1412677,12261,0,0,MN,27,5639632
Minnesota,2022-02-27,1412677,12261,0,0,MN,27,5639632
Minnesota,2022-02-28,1413756,12289,1079,28,MN,27,5639632
Minnesota,2022-03-01,1415832,12311,2076,22,MN,27,5639632
Minnesota,2022-03-02,1416371,12332,539,21,MN,27,5639632
Minnesota,2022-03-03,1417205,12362,834,30,MN,27,5639632
Minnesota,2022-03-04,1418001,12373,796,11,MN,27,5639632
Minnesota,2022-03-05,1418001,12373,0,0,MN,27,5639632
Minnesota,2022-03-06,1418001,12373,0,0,MN,27,5639632
Minnesota,2022-03-07,1418884,12391,883,18,MN,27,5639632
Minnesota,2022-03-08,1420339,12411,1455,20,MN,27,5639632
Minnesota,2022-03-09,1420910,12428,571,17,MN,27,5639632
Minnesota,2022-03-10,1421512,12455,602,27,MN,27,5639632
Minnesota,2022-03-11,1422069,12464,557,9,MN,27,5639632
Minnesota,2022-03-12,1422069,12464,0,0,MN,27,5639632
Minnesota,2022-03-13,1422069,12464,0,0,MN,27,5639632
Minnesota,2022-03-14,1422544,12480,475,16,MN,27,5639632
Minnesota,2022-03-15,1423015,12489,471,9,MN,27,5639632
Minnesota,2022-03-16,1423893,12512,878,23,MN,27,5639632
Minnesota,2022-03-17,1424317,12522,424,10,MN,27,5639632
Minnesota,2022-03-18,1424823,12531,506,9,MN,27,5639632
Minnesota,2022-03-19,1424823,12531,0,0,MN,27,5639632
Minnesota,2022-03-20,1424823,12531,0,0,MN,27,5639632
Minnesota,2022-03-21,1425242,12538,419,7,MN,27,5639632
Minnesota,2022-03-22,1426266,12550,1024,12,MN,27,5639632
Minnesota,2022-03-23,1426546,12562,280,12,MN,27,5639632
Minnesota,2022-03-24,1427007,12582,461,20,MN,27,5639632
Minnesota,2022-03-25,1427490,12589,483,7,MN,27,5639632
Minnesota,2022-03-26,1427490,12589,0,0,MN,27,5639632
Minnesota,2022-03-27,1427490,12589,0,0,MN,27,5639632
Minnesota,2022-03-28,1427954,12602,464,13,MN,27,5639632
Minnesota,2022-03-29,1428924,12610,970,8,MN,27,5639632
Minnesota,2022-03-30,1429271,12621,347,11,MN,27,5639632
Minnesota,2022-03-31,1429780,12638,509,17,MN,27,5639632
Minnesota,2022-04-01,1430319,12640,539,2,MN,27,5639632
Minnesota,2022-04-02,1430319,12640,0,0,MN,27,5639632
Minnesota,2022-04-03,1430319,12640,0,0,MN,27,5639632
Minnesota,2022-04-04,1430786,12645,467,5,MN,27,5639632
Minnesota,2022-04-05,1431873,12649,1087,4,MN,27,5639632
Minnesota,2022-04-06,1432242,12669,369,20,MN,27,5639632
Minnesota,2022-04-07,1432857,12674,615,5,MN,27,5639632
Minnesota,2022-04-08,1433465,12680,608,6,MN,27,5639632
Minnesota,2022-04-09,1433465,12680,0,0,MN,27,5639632
Minnesota,2022-04-10,1433465,12680,0,0,MN,27,5639632
Minnesota,2022-04-11,1434138,12687,673,7,MN,27,5639632
Minnesota,2022-04-12,1435472,12689,1334,2,MN,27,5639632
Minnesota,2022-04-13,1436154,12694,682,5,MN,27,5639632
Minnesota,2022-04-14,1437016,12708,862,14,MN,27,5639632
Minnesota,2022-04-15,1437888,12714,872,6,MN,27,5639632
Minnesota,2022-04-16,1437888,12714,0,0,MN,27,5639632
Minnesota,2022-04-17,1437888,12714,0,0,MN,27,5639632
Minnesota,2022-04-18,1438816,12718,928,4,MN,27,5639632
Minnesota,2022-04-19,1440553,12722,1737,4,MN,27,5639632
Minnesota,2022-04-20,1441539,12739,986,17,MN,27,5639632
Minnesota,2022-04-21,1442656,12742,1117,3,MN,27,5639632
Minnesota,2022-04-22,1444119,12752,1463,10,MN,27,5639632
Minnesota,2022-04-23,1444119,12752,0,0,MN,27,5639632
Minnesota,2022-04-24,1444119,12752,0,0,MN,27,5639632
Minnesota,2022-04-25,1445277,12753,1158,1,MN,27,5639632
Minnesota,2022-04-26,1447835,12754,2558,1,MN,27,5639632
Minnesota,2022-04-27,1449209,12769,1374,15,MN,27,5639632
Minnesota,2022-04-28,1450845,12773,1636,4,MN,27,5639632
Minnesota,2022-04-29,1452817,12778,1972,5,MN,27,5639632
Minnesota,2022-04-30,1452817,12778,0,0,MN,27,5639632
Minnesota,2022-05-01,1452817,12778,0,0,MN,27,5639632
Minnesota,2022-05-02,1454548,12781,1731,3,MN,27,5639632
Minnesota,2022-05-03,1457048,12782,2500,1,MN,27,5639632
Minnesota,2022-05-04,1459625,12795,2577,13,MN,27,5639632
Minnesota,2022-05-05,1461902,12801,2277,6,MN,27,5639632
Minnesota,2022-05-06,1464235,12805,2333,4,MN,27,5639632
Minnesota,2022-05-07,1464235,12805,0,0,MN,27,5639632
Minnesota,2022-05-08,1464235,12805,0,0,MN,27,5639632
Minnesota,2022-05-09,1466895,12809,2660,4,MN,27,5639632
Minnesota,2022-05-10,1472011,12814,5116,5,MN,27,5639632
Minnesota,2022-05-11,1473811,12826,1800,12,MN,27,5639632
Minnesota,2022-05-12,1476423,12837,2612,11,MN,27,5639632
Minnesota,2022-05-13,1479337,12849,2914,12,MN,27,5639632
Minnesota,2022-05-14,1479337,12849,0,0,MN,27,5639632
Minnesota,2022-05-15,1479337,12849,0,0,MN,27,5639632
Minnesota,2022-05-16,1481917,12853,2580,4,MN,27,5639632
Minnesota,2022-05-17,1486498,12859,4581,6,MN,27,5639632
Minnesota,2022-05-18,1488625,12875,2127,16,MN,27,5639632
Minnesota,2022-05-19,1490745,12884,2120,9,MN,27,5639632
Minnesota,2022-05-20,1493163,12887,2418,3,MN,27,5639632
Minnesota,2022-05-21,1493163,12887,0,0,MN,27,5639632
Minnesota,2022-05-22,1493163,12887,0,0,MN,27,5639632
Minnesota,2022-05-23,1495309,12896,2146,9,MN,27,5639632
Minnesota,2022-05-24,1499338,12901,4029,5,MN,27,5639632
Minnesota,2022-05-25,1500866,12920,1528,19,MN,27,5639632
Minnesota,2022-05-26,1503028,12929,2162,9,MN,27,5639632
Minnesota,2022-05-27,1505292,12938,2264,9,MN,27,5639632
Minnesota,2022-05-28,1505292,12938,0,0,MN,27,5639632
Minnesota,2022-05-29,1505292,12938,0,0,MN,27,5639632
Minnesota,2022-05-30,1505292,12938,0,0,MN,27,5639632
Minnesota,2022-05-31,1507478,12943,2186,5,MN,27,5639632
Minnesota,2022-06-01,1509258,12948,1780,5,MN,27,5639632
Minnesota,2022-06-02,1514070,12959,4812,11,MN,27,5639632
Minnesota,2022-06-03,1516034,12974,1964,15,MN,27,5639632
Minnesota,2022-06-04,1516034,12974,0,0,MN,27,5639632
Minnesota,2022-06-05,1516034,12974,0,0,MN,27,5639632
Minnesota,2022-06-06,1518186,12984,2152,10,MN,27,5639632
Minnesota,2022-06-07,1522243,12992,4057,8,MN,27,5639632
Minnesota,2022-06-08,1523623,13008,1380,16,MN,27,5639632
Minnesota,2022-06-09,1525434,13017,1811,9,MN,27,5639632
Minnesota,2022-06-10,1527461,13029,2027,12,MN,27,5639632
Minnesota,2022-06-11,1527461,13029,0,0,MN,27,5639632
Minnesota,2022-06-12,1527461,13029,0,0,MN,27,5639632
Minnesota,2022-06-13,1529010,13034,1549,5,MN,27,5639632
Minnesota,2022-06-14,1532844,13039,3834,5,MN,27,5639632
Minnesota,2022-06-15,1534200,13047,1356,8,MN,27,5639632
Minnesota,2022-06-16,1535743,13056,1543,9,MN,27,5639632
Minnesota,2022-06-17,1537630,13060,1887,4,MN,27,5639632
Minnesota,2022-06-18,1537630,13060,0,0,MN,27,5639632
Minnesota,2022-06-19,1537630,13060,0,0,MN,27,5639632
Minnesota,2022-06-20,1537630,13060,0,0,MN,27,5639632
Minnesota,2022-06-21,1539161,13065,1531,5,MN,27,5639632
Minnesota,2022-06-22,1540733,13072,1572,7,MN,27,5639632
Minnesota,2022-06-23,1545322,13096,4589,24,MN,27,5639632
Minnesota,2022-06-24,1547019,13101,1697,5,MN,27,5639632
Minnesota,2022-06-25,1547019,13101,0,0,MN,27,5639632
Minnesota,2022-06-26,1547019,13101,0,0,MN,27,5639632
Minnesota,2022-06-27,1548529,13105,1510,4,MN,27,5639632
Minnesota,2022-06-28,1551880,13113,3351,8,MN,27,5639632
Minnesota,2022-06-29,1553161,13127,1281,14,MN,27,5639632
Minnesota,2022-06-30,1553161,13127,0,0,MN,27,5639632
Minnesota,2022-07-01,1553161,13127,0,0,MN,27,5639632
Minnesota,2022-07-02,1553161,13127,0,0,MN,27,5639632
Minnesota,2022-07-03,1553161,13127,0,0,MN,27,5639632
Minnesota,2022-07-04,1553161,13127,0,0,MN,27,5639632
Minnesota,2022-07-05,1553161,13127,0,0,MN,27,5639632
Minnesota,2022-07-06,1553161,13127,0,0,MN,27,5639632
Minnesota,2022-07-07,1561487,13161,8326,34,MN,27,5639632
Minnesota,2022-07-08,1561487,13161,0,0,MN,27,5639632
Minnesota,2022-07-09,1561487,13161,0,0,MN,27,5639632
Minnesota,2022-07-10,1561487,13161,0,0,MN,27,5639632
Minnesota,2022-07-11,1561487,13161,0,0,MN,27,5639632
Minnesota,2022-07-12,1561487,13161,0,0,MN,27,5639632
Minnesota,2022-07-13,1561487,13161,0,0,MN,27,5639632
Minnesota,2022-07-14,1571008,13205,9521,44,MN,27,5639632
Minnesota,2022-07-15,1571008,13205,0,0,MN,27,5639632
Minnesota,2022-07-16,1571008,13205,0,0,MN,27,5639632
Minnesota,2022-07-17,1571008,13205,0,0,MN,27,5639632
Minnesota,2022-07-18,1571008,13205,0,0,MN,27,5639632
Minnesota,2022-07-19,1571008,13205,0,0,MN,27,5639632
Minnesota,2022-07-20,1571008,13205,0,0,MN,27,5639632
Minnesota,2022-07-21,1580508,13242,9500,37,MN,27,5639632
Minnesota,2022-07-22,1580508,13242,0,0,MN,27,5639632
Minnesota,2022-07-23,1580508,13242,0,0,MN,27,5639632
Minnesota,2022-07-24,1580508,13242,0,0,MN,27,5639632
Minnesota,2022-07-25,1580508,13242,0,0,MN,27,5639632
Minnesota,2022-07-26,1580508,13242,0,0,MN,27,5639632
Minnesota,2022-07-27,1580508,13242,0,0,MN,27,5639632
Minnesota,2022-07-28,1590564,13293,10056,51,MN,27,5639632
Minnesota,2022-07-29,1590564,13293,0,0,MN,27,5639632
Minnesota,2022-07-30,1590564,13293,0,0,MN,27,5639632
Minnesota,2022-07-31,1590564,13293,0,0,MN,27,5639632
Minnesota,2022-08-01,1590564,13293,0,0,MN,27,5639632
Minnesota,2022-08-02,1590564,13293,0,0,MN,27,5639632
Minnesota,2022-08-03,1590564,13293,0,0,MN,27,5639632
Minnesota,2022-08-04,1601006,13320,10442,27,MN,27,5639632
Minnesota,2022-08-05,1601006,13320,0,0,MN,27,5639632
Minnesota,2022-08-06,1601006,13320,0,0,MN,27,5639632
Minnesota,2022-08-07,1601006,13320,0,0,MN,27,5639632
Minnesota,2022-08-08,1601006,13320,0,0,MN,27,5639632
Minnesota,2022-08-09,1601006,13320,0,0,MN,27,5639632
Minnesota,2022-08-10,1601006,13320,0,0,MN,27,5639632
Minnesota,2022-08-11,1611246,13362,10240,42,MN,27,5639632
Minnesota,2022-08-12,1611246,13362,0,0,MN,27,5639632
Minnesota,2022-08-13,1611246,13362,0,0,MN,27,5639632
Minnesota,2022-08-14,1611246,13362,0,0,MN,27,5639632
Minnesota,2022-08-15,1611246,13362,0,0,MN,27,5639632
Minnesota,2022-08-16,1611246,13362,0,0,MN,27,5639632
Minnesota,2022-08-17,1611246,13362,0,0,MN,27,5639632
Minnesota,2022-08-18,1621194,13393,9948,31,MN,27,5639632
Minnesota,2022-08-19,1621194,13393,0,0,MN,27,5639632
Minnesota,2022-08-20,1621194,13393,0,0,MN,27,5639632
Minnesota,2022-08-21,1621194,13393,0,0,MN,27,5639632
Minnesota,2022-08-22,1621194,13393,0,0,MN,27,5639632
Minnesota,2022-08-23,1621194,13393,0,0,MN,27,5639632
Minnesota,2022-08-24,1621194,13393,0,0,MN,27,5639632
Minnesota,2022-08-25,1630819,13429,9625,36,MN,27,5639632
Minnesota,2022-08-26,1630819,13429,0,0,MN,27,5639632
Minnesota,2022-08-27,1630819,13429,0,0,MN,27,5639632
Minnesota,2022-08-28,1630819,13429,0,0,MN,27,5639632
Minnesota,2022-08-29,1630819,13429,0,0,MN,27,5639632
Minnesota,2022-08-30,1630819,13429,0,0,MN,27,5639632
Minnesota,2022-08-31,1630819,13429,0,0,MN,27,5639632
Minnesota,2022-09-01,1639213,13471,8394,42,MN,27,5639632
Minnesota,2022-09-02,1639213,13471,0,0,MN,27,5639632
Minnesota,2022-09-03,1639213,13471,0,0,MN,27,5639632
Minnesota,2022-09-04,1639213,13471,0,0,MN,27,5639632
Minnesota,2022-09-05,1639213,13471,0,0,MN,27,5639632
Minnesota,2022-09-06,1639213,13471,0,0,MN,27,5639632
Minnesota,2022-09-07,1639213,13471,0,0,MN,27,5639632
Minnesota,2022-09-08,1645653,13509,6440,38,MN,27,5639632
Minnesota,2022-09-09,1645653,13509,0,0,MN,27,5639632
Minnesota,2022-09-10,1645653,13509,0,0,MN,27,5639632
Minnesota,2022-09-11,1645653,13509,0,0,MN,27,5639632
Minnesota,2022-09-12,1645653,13509,0,0,MN,27,5639632
Minnesota,2022-09-13,1645653,13509,0,0,MN,27,5639632
Minnesota,2022-09-14,1645653,13509,0,0,MN,27,5639632
Minnesota,2022-09-15,1651999,13558,6346,49,MN,27,5639632
Minnesota,2022-09-16,1651999,13558,0,0,MN,27,5639632
Minnesota,2022-09-17,1651999,13558,0,0,MN,27,5639632
Minnesota,2022-09-18,1651999,13558,0,0,MN,27,5639632
Minnesota,2022-09-19,1651999,13558,0,0,MN,27,5639632
Minnesota,2022-09-20,1651999,13558,0,0,MN,27,5639632
Minnesota,2022-09-21,1651999,13558,0,0,MN,27,5639632
Minnesota,2022-09-22,1658677,13613,6678,55,MN,27,5639632
Minnesota,2022-09-23,1658677,13613,0,0,MN,27,5639632
Minnesota,2022-09-24,1658677,13613,0,0,MN,27,5639632
Minnesota,2022-09-25,1658677,13613,0,0,MN,27,5639632
Minnesota,2022-09-26,1658677,13613,0,0,MN,27,5639632
Minnesota,2022-09-27,1658677,13613,0,0,MN,27,5639632
Minnesota,2022-09-28,1658677,13613,0,0,MN,27,5639632
Minnesota,2022-09-29,1664797,13651,6120,38,MN,27,5639632
Minnesota,2022-09-30,1664797,13651,0,0,MN,27,5639632
Minnesota,2022-10-01,1664797,13651,0,0,MN,27,5639632
Minnesota,2022-10-02,1664797,13651,0,0,MN,27,5639632
Minnesota,2022-10-03,1664797,13651,0,0,MN,27,5639632
Minnesota,2022-10-04,1664797,13651,0,0,MN,27,5639632
Minnesota,2022-10-05,1664797,13651,0,0,MN,27,5639632
Minnesota,2022-10-06,1670765,13695,5968,44,MN,27,5639632
Minnesota,2022-10-07,1670765,13695,0,0,MN,27,5639632
Minnesota,2022-10-08,1670765,13695,0,0,MN,27,5639632
Minnesota,2022-10-09,1670765,13695,0,0,MN,27,5639632
Minnesota,2022-10-10,1670765,13695,0,0,MN,27,5639632
Minnesota,2022-10-11,1670765,13695,0,0,MN,27,5639632
Minnesota,2022-10-12,1670765,13695,0,0,MN,27,5639632
Minnesota,2022-10-13,1676151,13738,5386,43,MN,27,5639632
Minnesota,2022-10-14,1676151,13738,0,0,MN,27,5639632
